transaction_amount,transaction_hour,customer_age,customer_transaction_count,customer_avg_transaction_amount,customer_failed_payment_count,customer_chargeback_count,transactions_last_10_minutes,transactions_last_1_hour,account_age_days,distance_from_billing_location,ip_country_match,device_trust_score,new_device,new_ip,payment_method_age_days,card_bin_risk,merchant_risk_score,previous_fraud_flag,velocity_score,is_fraud
6449.96,1,54,14,102.96,2,5,5,12,10,7605.73,1,37,0,1,8,0.81,0.518,1,13.91,1
355.22,8,51,118,162.08,0,0,0,0,1357,7.05,1,91,1,0,223,0.119,0.057,0,0.51,0
428.91,12,60,5,85.86,2,0,0,0,1219,15.81,1,99,0,0,757,0.164,0.172,0,2.2,0
145.72,8,39,34,86.48,0,0,0,3,1220,2.34,1,99,0,0,205,0.248,0.188,0,0.41,0
23063.28,1,52,8,50.51,7,2,11,9,12,1917.2,0,15,0,1,4,0.661,0.686,0,15.23,1
278.68,20,38,37,275.63,0,0,1,3,1080,20.92,1,95,0,0,378,0.13,0.068,0,2.12,0
273.01,21,30,110,54.54,0,0,0,1,531,10.69,1,81,0,0,81,0.206,0.182,0,0.16,0
19901.74,1,38,14,25.25,5,4,8,21,19,6528.6,1,15,1,1,5,0.662,0.813,1,10.87,1
391.09,14,30,52,268.94,1,0,0,2,170,6.51,1,96,0,0,496,0.191,0.195,0,0.93,0
375.44,13,34,28,132.52,0,0,0,2,1070,14.29,1,88,1,0,117,0.087,0.051,0,1.9,0
27.55,8,44,70,171.62,0,0,0,3,681,7.11,1,93,0,0,309,0.043,0.168,0,1.68,0
214.45,17,60,75,240.8,0,0,1,0,363,45.39,1,81,0,0,709,0.169,0.182,0,0.51,0
429.05,16,43,99,283.09,2,0,0,0,1349,1.0,1,92,0,0,95,0.16,0.119,0,1.38,0
387.97,14,56,98,196.18,0,0,0,3,448,16.56,1,93,0,0,577,0.049,0.133,0,2.34,0
315.91,16,33,61,106.35,0,0,0,2,531,9.6,1,78,0,0,62,0.247,0.107,0,0.04,0
249.62,17,62,80,176.7,1,0,0,3,631,5.06,1,82,0,1,298,0.201,0.199,0,2.15,0
355.49,14,32,57,236.0,0,0,0,2,244,0.3,0,91,0,0,483,0.177,0.082,0,0.12,0
287.19,20,48,11,226.38,0,0,0,3,451,12.93,1,97,0,0,87,0.185,0.049,0,1.48,0
148.94,14,39,120,170.28,0,0,1,2,718,8.24,1,71,0,0,97,0.181,0.079,0,0.83,0
952.36,5,35,2,63.83,8,5,11,5,19,9327.98,1,35,1,1,4,0.657,0.593,1,8.16,1
145.26,21,61,81,166.04,0,0,0,3,165,12.72,1,70,0,0,500,0.093,0.022,0,1.74,0
89.93,9,42,88,56.01,0,0,0,1,814,10.69,0,79,0,0,700,0.09,0.199,0,0.0,0
91.72,19,51,17,44.67,0,0,0,2,1220,2.75,1,98,0,0,98,0.169,0.124,0,0.21,0
320.64,7,27,88,297.77,0,0,0,3,502,1.56,1,83,0,0,269,0.066,0.115,0,1.04,0
446.15,14,50,80,164.9,0,0,0,0,1263,2.55,1,71,0,0,444,0.232,0.074,0,1.73,0
297.04,21,50,22,31.98,0,0,0,3,1442,13.43,1,73,0,1,395,0.249,0.063,0,0.19,0
272.49,14,57,29,169.34,0,0,0,1,48,9.23,1,95,0,0,219,0.046,0.156,0,0.6,0
21237.44,4,38,9,85.75,6,4,8,13,16,6396.27,0,23,1,1,5,0.92,0.815,0,6.06,1
386.84,20,47,88,298.16,0,0,0,2,341,13.87,1,95,0,0,576,0.211,0.088,0,1.9,0
22.49,22,36,69,63.42,0,0,0,2,1369,44.0,1,95,0,0,285,0.113,0.149,0,0.98,0
360.81,22,44,20,252.88,1,0,0,0,1146,3.46,1,78,0,0,763,0.241,0.071,0,0.7,0
153.52,15,60,49,62.93,0,0,0,0,82,5.3,1,82,0,0,277,0.046,0.099,0,1.01,0
155.39,12,62,78,121.75,0,0,0,3,73,7.7,1,89,0,1,245,0.087,0.047,0,1.46,0
141.62,13,43,19,290.45,0,0,0,3,287,0.42,1,71,0,0,176,0.08,0.085,0,2.48,0
190.71,16,44,21,271.2,0,0,0,3,1359,5.97,0,91,0,1,73,0.221,0.02,0,0.53,0
3992.11,4,53,1,103.03,2,2,10,23,5,5771.04,0,44,1,1,1,0.766,0.898,0,6.4,1
331.28,19,40,28,149.56,0,0,0,2,1341,2.08,1,88,0,1,423,0.022,0.112,0,0.26,0
246.97,20,52,108,150.11,0,0,0,1,1500,19.81,0,92,1,1,661,0.239,0.165,0,2.32,0
139.4,18,43,54,176.35,0,0,0,3,158,7.38,1,82,1,1,16,0.054,0.143,0,2.19,0
324.91,13,59,22,279.46,0,0,0,0,285,9.59,1,78,0,0,521,0.106,0.056,0,1.05,0
48.42,14,33,28,157.65,0,1,0,2,873,6.1,1,99,0,0,466,0.041,0.081,0,1.84,0
376.26,20,64,41,119.98,0,0,0,2,1278,8.77,1,75,0,0,454,0.056,0.051,0,2.03,0
204.56,10,61,108,166.9,0,0,0,0,389,39.11,1,89,0,1,126,0.163,0.141,0,0.76,0
248.73,12,27,16,289.01,0,0,0,1,529,17.56,1,85,0,0,637,0.153,0.117,0,1.8,0
276.02,13,52,37,94.98,0,0,0,2,1367,19.07,1,99,0,1,553,0.235,0.195,0,2.4,0
229.23,9,58,68,118.66,0,0,0,3,1127,48.91,1,76,0,1,650,0.147,0.076,0,1.29,0
225.26,20,39,74,188.59,0,0,0,0,188,13.83,1,80,0,0,217,0.105,0.183,0,2.11,0
238.54,7,34,41,212.76,1,0,0,3,1263,2.87,1,79,1,1,459,0.249,0.116,0,1.38,0
169.27,13,63,33,130.68,1,0,0,1,534,7.16,1,70,0,0,141,0.094,0.093,0,0.76,0
230.02,15,37,64,161.28,0,0,0,1,945,17.56,1,75,0,0,34,0.158,0.172,0,1.22,0
160.82,19,32,32,67.31,0,0,0,1,728,29.79,1,84,1,0,108,0.181,0.129,0,0.16,0
400.35,13,59,108,38.03,0,0,1,1,422,17.63,1,94,0,1,428,0.22,0.184,0,1.75,0
365.24,18,22,30,203.94,0,0,0,2,1032,0.19,1,75,0,0,560,0.168,0.087,0,0.92,0
311.82,8,47,117,185.26,1,0,0,2,696,31.53,1,80,0,1,503,0.077,0.149,0,1.5,0
22915.59,15,55,10,93.12,8,5,3,7,19,1538.18,0,17,1,0,10,0.729,0.68,0,9.4,1
361.29,7,39,11,78.06,0,0,0,2,1143,17.77,1,78,0,0,363,0.074,0.121,0,0.56,0
94.74,16,22,48,298.37,0,0,0,0,724,7.09,1,77,0,0,752,0.208,0.098,0,1.48,0
140.77,19,53,24,158.45,0,0,0,0,751,26.43,1,95,0,0,390,0.138,0.112,0,0.23,0
430.25,10,27,111,213.0,0,0,0,0,483,23.72,1,87,0,0,649,0.228,0.036,0,2.2,0
238.02,20,22,6,42.92,0,0,0,1,185,24.8,1,95,0,0,492,0.23,0.144,0,2.41,0
128.98,22,29,51,45.39,0,0,0,1,1441,5.98,1,86,0,0,774,0.214,0.152,0,2.36,0
449.1,21,65,106,38.57,0,0,0,2,833,1.11,1,76,0,0,405,0.209,0.042,0,0.62,0
385.93,22,59,5,104.55,0,0,0,2,934,32.81,1,82,0,0,266,0.178,0.054,0,0.04,0
446.19,11,45,106,39.47,0,0,0,2,1012,12.72,1,82,0,0,174,0.183,0.079,0,0.5,0
293.35,20,26,52,155.53,1,0,0,1,1246,8.81,1,99,0,0,738,0.156,0.071,0,0.81,0
272.0,21,39,16,248.74,0,0,0,2,644,0.24,1,70,0,0,453,0.147,0.134,0,1.08,0
401.99,16,46,60,99.95,0,0,0,3,71,7.3,1,71,0,0,44,0.08,0.097,0,0.3,0
416.62,19,21,47,75.82,0,0,0,1,1276,28.06,1,96,0,0,744,0.246,0.168,0,0.22,0
439.02,9,52,63,167.91,0,0,0,1,552,22.26,1,91,0,0,536,0.011,0.175,0,0.11,0
2701.53,23,49,3,109.48,8,4,8,15,2,1120.72,0,42,1,1,9,0.811,0.824,1,14.99,1
10108.51,3,40,12,141.28,7,1,3,9,10,8187.4,0,14,1,1,3,0.905,0.819,1,15.0,1
36.46,22,65,7,245.62,0,0,0,3,1028,1.56,1,80,0,0,688,0.233,0.063,0,1.19,0
94.73,12,35,107,133.6,0,0,0,1,853,3.88,1,96,0,0,78,0.07,0.029,0,1.34,0
17149.59,2,38,13,31.21,7,1,10,5,3,5710.28,1,27,1,1,6,0.682,0.824,1,11.98,1
72.19,22,52,113,74.37,0,0,1,0,81,8.13,1,73,0,1,301,0.242,0.145,0,0.33,0
402.08,9,23,74,211.89,1,0,0,3,603,27.28,1,82,0,1,686,0.118,0.05,0,0.18,0
392.26,13,25,51,122.64,0,0,1,1,1112,15.11,1,88,0,0,157,0.088,0.024,0,0.57,0
403.58,14,23,109,66.05,1,0,0,1,931,0.44,1,73,1,0,650,0.185,0.055,0,0.2,0
437.91,12,46,88,139.7,0,0,0,1,728,29.84,1,80,1,0,417,0.155,0.153,0,0.31,0
186.55,15,42,82,181.25,0,0,0,3,866,21.37,1,83,1,0,42,0.142,0.074,0,1.99,0
51.45,19,56,40,65.22,1,0,0,1,1271,16.03,1,82,0,1,135,0.15,0.027,0,1.23,0
151.45,11,29,31,86.12,0,0,0,2,569,9.07,1,73,0,0,629,0.023,0.194,0,0.36,0
143.2,16,48,84,294.52,0,0,0,2,1143,1.15,1,84,0,0,142,0.069,0.089,0,0.82,0
273.68,20,64,110,101.24,1,0,0,1,43,64.27,1,93,0,0,399,0.24,0.047,0,0.12,0
12531.92,1,49,13,96.64,2,2,6,8,7,1588.06,0,11,1,1,4,0.966,0.501,0,6.12,1
96.57,9,29,80,47.37,0,0,0,2,182,6.52,1,79,0,1,505,0.036,0.031,0,2.27,0
313.07,17,54,20,298.05,0,0,0,1,183,1.18,1,99,0,0,386,0.076,0.129,0,1.94,0
388.15,17,57,22,209.03,0,0,1,0,1206,6.79,1,93,0,0,637,0.202,0.147,0,0.74,0
218.9,19,36,28,64.53,0,0,1,0,590,1.49,1,87,0,0,325,0.168,0.09,0,2.31,0
51.97,22,47,19,274.47,0,0,1,1,995,19.66,1,76,0,1,432,0.062,0.088,0,0.46,0
348.4,19,54,115,75.53,0,0,0,1,602,37.63,1,98,0,0,394,0.166,0.163,0,1.14,0
143.8,10,58,17,242.91,0,0,0,2,324,40.3,1,96,0,1,766,0.209,0.122,0,2.29,0
73.27,8,27,112,213.54,0,0,0,1,574,27.79,1,70,0,0,772,0.121,0.169,0,0.81,0
164.0,9,41,95,173.98,0,0,0,3,880,32.13,1,73,0,0,222,0.074,0.098,0,1.1,0
328.45,14,45,18,78.98,1,0,0,3,1284,24.71,1,72,0,0,734,0.155,0.179,0,2.04,0
272.62,18,27,79,290.42,0,0,0,1,416,4.91,1,89,0,0,341,0.23,0.182,0,2.11,0
359.26,18,52,95,165.13,0,0,0,1,1039,23.79,1,93,1,1,531,0.079,0.082,0,0.76,0
217.64,20,39,94,236.3,0,1,1,2,1261,26.64,1,88,0,0,625,0.213,0.032,0,1.83,0
187.45,22,40,39,200.65,0,0,0,1,959,1.52,1,90,0,1,451,0.206,0.187,0,0.51,0
24.77,8,30,62,158.35,0,0,0,2,715,0.63,1,96,0,0,312,0.244,0.085,0,1.07,0
47.28,22,29,36,153.45,0,0,0,3,982,17.08,1,73,0,0,596,0.152,0.13,0,1.96,0
243.54,12,39,75,101.18,0,0,0,1,790,18.82,1,83,0,0,492,0.212,0.031,0,0.94,0
112.57,18,49,77,91.15,0,0,0,0,1237,31.45,1,79,0,1,783,0.129,0.132,0,1.77,0
440.24,10,49,109,137.02,0,0,0,2,752,14.4,1,76,0,0,272,0.121,0.119,0,1.03,0
331.55,12,35,29,144.7,0,0,0,3,606,6.91,1,77,0,0,99,0.128,0.103,0,2.26,0
221.23,18,24,99,186.21,0,0,0,3,812,0.07,1,83,0,0,359,0.211,0.066,0,1.4,0
118.17,22,31,58,115.84,0,0,0,0,1487,6.64,1,95,0,0,178,0.177,0.135,0,0.16,0
411.75,18,53,43,104.18,0,0,0,0,364,1.77,1,81,0,1,542,0.239,0.166,0,1.65,0
129.49,9,61,39,253.23,0,0,0,3,1020,37.24,1,96,1,0,530,0.041,0.134,0,1.9,0
330.57,12,34,104,89.34,0,0,0,3,973,29.03,1,72,0,0,561,0.092,0.03,0,0.34,0
61.81,12,53,87,159.18,0,1,0,2,393,3.14,1,84,0,1,641,0.154,0.178,0,0.08,0
242.95,16,54,92,291.47,0,0,0,3,199,6.47,1,86,0,0,55,0.243,0.147,0,0.68,0
14.66,13,30,82,181.95,0,0,0,3,645,27.72,1,97,0,0,164,0.118,0.108,0,1.76,0
358.96,19,27,62,260.33,0,0,0,0,1413,12.77,1,89,0,1,208,0.154,0.091,0,1.46,0
80.93,16,44,115,171.35,0,0,0,2,1167,45.49,1,79,1,0,699,0.116,0.145,0,2.07,0
258.79,17,52,71,261.15,0,0,1,2,1397,20.03,1,87,0,0,255,0.243,0.103,0,2.29,0
38.43,8,39,106,235.91,1,0,0,0,626,2.3,0,86,0,0,627,0.049,0.102,0,1.36,0
366.63,9,57,79,102.16,0,0,0,3,1056,7.69,1,80,0,1,113,0.126,0.146,0,0.95,0
190.44,10,56,99,165.9,1,0,0,3,434,6.5,1,72,1,0,20,0.077,0.055,0,0.64,0
214.27,20,35,57,77.85,0,0,0,0,943,21.36,1,91,0,0,141,0.184,0.111,0,0.99,0
302.44,16,34,80,228.22,0,0,1,0,474,1.43,1,77,0,0,122,0.142,0.195,0,0.18,0
310.68,17,30,109,128.33,0,0,0,1,594,10.56,1,88,1,0,770,0.121,0.024,0,0.05,0
4101.93,4,21,14,27.07,8,4,7,20,2,3280.2,1,31,1,1,6,0.706,0.699,0,11.05,1
327.57,16,59,26,180.85,0,0,1,3,186,24.94,1,92,0,0,254,0.094,0.072,0,0.58,0
448.1,11,44,68,231.27,0,0,1,2,584,16.77,1,76,0,1,594,0.162,0.099,0,2.28,0
48.34,20,59,16,94.94,1,0,1,1,288,6.71,1,86,0,0,465,0.232,0.153,0,2.16,0
23402.66,2,27,14,140.59,5,1,9,18,14,8989.48,0,19,1,1,9,0.698,0.723,1,14.11,1
219.43,8,65,47,207.87,0,0,0,1,1421,0.96,0,80,0,1,696,0.225,0.171,0,0.21,0
176.21,15,38,6,185.12,0,0,0,0,372,2.74,1,82,1,1,783,0.029,0.059,0,1.4,0
91.85,18,59,25,215.2,0,0,0,0,323,12.43,1,90,0,0,789,0.027,0.083,0,1.22,0
202.14,14,43,79,202.63,0,0,1,3,1309,48.18,1,90,0,1,384,0.078,0.094,0,0.03,0
76.11,13,43,96,112.0,0,0,0,3,656,15.6,1,76,0,0,33,0.183,0.177,0,1.01,0
386.92,12,49,107,73.12,0,0,0,1,335,4.81,1,74,0,0,767,0.15,0.19,0,0.41,0
33.46,15,31,33,164.87,0,0,1,3,1083,0.41,1,75,0,1,591,0.068,0.081,0,0.35,0
53.3,18,49,37,105.43,0,0,0,0,154,6.04,1,78,0,0,238,0.137,0.045,0,0.64,0
430.82,12,30,103,31.41,0,0,1,0,952,2.72,1,81,0,0,477,0.235,0.038,0,1.3,0
163.4,11,43,110,179.4,0,0,0,3,1247,54.48,0,89,0,0,260,0.236,0.064,0,2.43,0
309.78,14,52,68,298.69,0,0,0,2,1257,24.08,1,96,1,1,682,0.1,0.106,0,0.58,0
18.11,22,21,73,92.79,0,0,0,3,516,0.5,1,73,0,0,786,0.142,0.064,0,1.76,0
203.36,7,59,75,183.43,0,0,1,2,1449,22.32,1,73,0,0,527,0.138,0.036,0,0.93,0
210.43,16,63,6,263.11,1,0,0,2,73,3.54,1,76,1,0,265,0.134,0.172,0,0.64,0
118.83,16,58,39,272.06,0,0,0,2,1213,0.1,1,91,0,0,288,0.229,0.125,0,2.43,0
434.27,15,28,103,260.63,0,0,0,0,561,6.83,1,97,0,0,20,0.078,0.169,0,2.23,0
152.29,16,59,74,97.74,1,0,0,0,1490,12.94,1,92,0,1,603,0.249,0.105,0,0.52,0
200.98,16,27,5,292.75,0,0,0,1,492,18.93,1,91,0,0,244,0.094,0.054,0,1.82,0
16.65,10,44,75,62.36,0,0,0,3,1243,24.7,1,96,1,0,244,0.209,0.134,0,0.08,0
284.04,19,62,67,148.82,0,0,0,1,1284,16.82,1,71,0,0,516,0.227,0.075,0,1.17,0
79.03,8,51,5,36.73,0,0,0,3,559,2.71,1,95,1,1,418,0.159,0.072,0,0.92,0
8464.34,10,34,1,143.4,8,3,5,11,18,7644.47,0,43,1,1,1,0.863,0.559,1,8.86,1
231.45,19,49,45,132.01,1,0,1,0,383,31.46,1,79,0,0,735,0.216,0.182,0,0.89,0
137.18,18,46,25,197.68,0,0,0,2,251,4.83,1,96,0,1,604,0.127,0.042,0,1.82,0
23002.22,3,52,14,123.57,5,4,4,16,14,3405.33,0,38,1,1,9,0.908,0.679,1,9.05,1
405.39,14,63,19,143.42,0,0,0,3,1464,11.16,1,73,0,0,73,0.21,0.117,0,0.94,0
338.07,10,44,84,94.0,0,0,1,0,1053,3.23,1,99,0,0,737,0.186,0.138,0,1.41,0
75.93,7,51,44,55.21,0,0,0,3,879,6.17,1,71,0,0,691,0.245,0.192,0,0.69,0
332.76,19,42,114,97.01,0,0,0,1,206,8.02,1,76,0,0,691,0.175,0.055,0,1.27,0
180.84,15,65,75,87.66,0,0,0,1,683,19.77,1,86,0,0,101,0.172,0.163,0,1.22,0
215.48,17,27,111,207.24,0,0,0,0,184,18.32,1,99,0,0,78,0.054,0.087,0,0.37,0
298.55,15,40,104,76.6,0,0,0,2,716,12.77,1,71,0,1,790,0.126,0.083,0,1.27,0
171.9,21,38,17,211.6,0,0,0,1,1002,9.81,1,70,0,0,341,0.198,0.19,0,0.06,0
26.61,14,36,47,64.08,1,0,0,1,134,4.77,1,96,1,0,488,0.082,0.046,0,1.24,0
2220.58,2,49,8,21.55,4,2,11,14,17,7719.49,0,18,1,1,2,0.768,0.677,0,9.37,1
140.64,17,64,76,206.69,0,0,0,2,1500,63.89,1,74,1,0,608,0.071,0.085,0,0.11,0
10.04,16,23,71,274.25,0,0,0,3,1453,5.63,1,81,0,0,719,0.034,0.168,0,0.47,0
307.66,12,44,9,220.31,0,0,1,3,534,4.05,1,94,1,0,392,0.026,0.121,0,1.51,0
42.01,15,46,14,250.73,0,0,0,3,1341,22.57,1,80,0,0,576,0.115,0.155,0,2.0,0
265.4,13,53,102,158.61,0,0,1,2,1240,15.63,1,77,1,0,551,0.032,0.136,0,2.04,0
18884.5,3,45,1,81.88,7,1,3,25,10,8459.68,0,40,0,1,5,0.733,0.532,1,13.38,1
346.01,16,36,97,91.12,0,0,0,3,1099,6.9,1,80,0,0,416,0.164,0.169,0,0.3,0
328.07,7,51,62,97.23,1,0,0,1,1353,6.71,1,76,0,0,397,0.127,0.131,0,0.28,0
13391.1,2,21,11,35.33,7,4,7,5,7,7252.95,0,12,1,1,2,0.795,0.664,1,12.52,1
80.48,14,46,32,222.33,0,0,0,1,441,1.36,1,90,0,0,216,0.093,0.04,0,1.11,0
35.77,12,34,13,40.16,2,0,0,0,1055,45.95,1,89,1,1,305,0.15,0.061,0,1.87,0
152.02,11,28,39,243.72,1,0,0,0,127,70.52,1,78,0,0,180,0.141,0.109,0,0.26,0
193.12,12,62,94,113.19,0,0,0,3,1339,1.7,1,73,0,1,703,0.12,0.095,0,2.43,0
140.05,19,57,64,173.78,0,0,0,3,482,5.36,1,94,1,1,108,0.152,0.096,0,1.52,0
308.31,11,51,47,166.19,0,0,0,0,1267,14.49,1,74,0,0,781,0.197,0.025,0,1.36,0
9805.44,1,42,1,124.34,7,1,5,21,16,5086.69,0,25,1,1,10,0.696,0.634,1,17.95,1
216.15,10,40,68,279.78,0,0,0,0,1047,9.63,1,98,0,0,225,0.093,0.192,0,0.18,0
174.4,10,64,64,226.62,0,0,0,3,145,14.85,1,77,0,0,607,0.086,0.19,0,2.08,0
308.06,20,34,56,90.73,0,0,0,2,742,20.55,1,74,0,0,202,0.061,0.094,0,1.82,0
170.74,12,63,10,130.58,0,0,0,2,294,14.23,1,91,0,0,793,0.135,0.171,0,1.75,0
137.5,12,40,67,107.83,0,1,0,2,1244,1.98,1,70,0,0,15,0.022,0.045,0,1.96,0
382.38,22,30,84,70.42,0,0,0,1,931,29.81,1,89,0,0,150,0.05,0.04,0,2.24,0
144.77,11,39,7,215.95,0,0,0,0,1075,9.11,1,98,0,0,74,0.241,0.069,0,0.64,0
299.24,17,56,40,214.74,0,0,0,0,494,36.97,0,76,0,0,213,0.246,0.188,0,1.33,0
277.48,7,63,68,214.78,2,0,0,2,1492,63.48,1,80,0,1,414,0.204,0.197,0,1.7,0
332.83,12,24,46,155.22,0,0,0,0,120,11.85,1,91,0,0,252,0.042,0.021,0,1.4,0
313.43,10,27,61,108.7,0,0,0,1,1134,2.71,1,88,0,1,154,0.082,0.079,0,1.29,0
16722.54,4,32,9,39.17,8,4,11,23,10,5526.57,0,10,1,1,6,0.656,0.748,0,17.82,1
87.95,15,51,6,128.58,0,0,0,3,1222,11.8,1,99,0,1,107,0.226,0.085,0,1.49,0
371.1,15,21,104,182.4,0,0,0,2,1146,8.95,1,92,1,0,91,0.081,0.193,0,1.49,0
242.35,19,64,15,133.22,0,0,0,2,1256,9.54,1,89,0,0,490,0.038,0.04,0,0.25,0
396.38,10,45,100,63.08,0,0,0,2,509,30.28,1,76,1,0,68,0.035,0.095,0,1.38,0
166.15,21,45,48,188.92,0,0,0,1,713,37.48,1,85,0,0,483,0.154,0.19,0,1.98,0
303.12,12,30,49,272.82,0,0,0,2,1417,4.0,1,84,0,0,642,0.07,0.151,0,0.91,0
345.19,16,24,38,115.49,0,0,0,0,1410,56.95,1,90,1,0,752,0.122,0.04,0,0.57,0
216.0,12,38,95,100.48,2,0,0,1,208,12.15,0,98,0,1,422,0.141,0.152,0,1.96,0
358.55,9,65,37,267.97,1,0,1,2,769,28.5,1,97,1,0,486,0.088,0.18,0,0.03,0
64.22,14,59,98,163.95,0,0,0,3,1371,8.5,1,81,0,0,291,0.224,0.093,0,2.03,0
195.12,21,63,65,291.6,0,0,0,2,812,10.14,1,83,0,0,50,0.142,0.193,0,2.34,0
292.27,20,36,69,188.86,0,0,0,3,1316,18.87,1,94,0,0,515,0.116,0.094,0,1.66,0
21.72,10,31,49,270.1,0,0,0,3,1005,2.85,1,71,0,0,286,0.026,0.193,0,0.77,0
63.92,13,37,95,74.78,0,0,0,1,79,17.14,1,86,0,0,597,0.154,0.021,0,0.85,0
10.73,20,38,10,152.29,0,0,0,3,668,12.41,1,71,0,0,184,0.24,0.042,0,1.07,0
301.87,20,28,27,221.4,0,0,0,1,531,7.06,1,71,0,0,673,0.171,0.134,0,1.12,0
89.59,13,55,76,129.57,0,0,0,3,783,5.28,1,93,1,1,687,0.101,0.18,0,1.88,0
424.13,13,42,13,211.91,0,0,0,0,1076,5.15,1,98,0,0,494,0.231,0.19,0,1.86,0
422.09,13,25,96,282.42,0,0,0,1,43,1.73,1,94,0,0,37,0.093,0.161,0,0.82,0
149.53,7,41,33,105.85,0,0,0,3,364,2.27,1,71,0,1,642,0.037,0.192,0,1.12,0
95.24,18,59,23,253.81,2,0,0,0,895,2.47,1,86,0,0,738,0.062,0.171,0,1.97,0
386.75,8,42,29,34.08,0,0,0,1,138,3.86,1,79,1,0,667,0.124,0.163,0,1.74,0
236.39,17,63,78,125.21,0,0,0,2,906,16.3,1,75,1,0,776,0.208,0.167,0,1.71,0
173.25,7,46,78,59.78,0,0,0,1,289,5.14,1,90,0,0,191,0.228,0.163,0,2.23,0
18932.64,23,41,11,54.14,7,1,8,15,6,1813.37,0,21,0,1,2,0.721,0.546,0,12.13,1
342.72,16,29,68,262.54,0,0,0,3,1440,5.47,1,90,1,0,45,0.183,0.048,0,0.75,0
160.67,12,33,104,59.35,0,0,0,3,240,17.32,1,76,0,1,175,0.056,0.091,0,0.39,0
160.84,18,51,83,192.0,0,0,0,0,424,13.98,1,86,0,1,388,0.038,0.059,0,0.55,0
223.71,13,27,71,279.83,2,0,0,3,1206,27.36,1,96,0,0,278,0.154,0.147,0,1.47,0
440.03,12,36,59,99.56,0,0,0,2,195,2.01,1,92,0,0,365,0.093,0.077,0,1.49,0
115.85,21,32,39,37.72,0,0,0,0,755,8.47,1,86,0,0,466,0.075,0.038,0,1.83,0
441.94,7,22,110,56.63,0,0,0,3,1360,7.84,1,72,0,0,490,0.056,0.058,0,1.75,0
153.91,10,62,14,104.64,0,0,0,3,746,33.83,1,97,1,1,362,0.031,0.087,0,0.66,0
264.33,10,38,117,38.3,0,0,0,1,39,0.23,1,83,0,1,637,0.075,0.156,0,2.09,0
291.26,16,53,63,66.5,0,0,0,2,1344,32.83,1,92,0,0,270,0.226,0.135,0,1.87,0
120.97,22,62,7,137.8,0,0,0,0,695,1.23,1,99,1,0,68,0.123,0.147,0,0.83,0
331.04,15,43,32,189.76,1,0,0,3,1045,14.99,1,73,0,0,400,0.036,0.099,0,1.25,0
31.4,9,61,16,175.65,0,0,1,0,1013,3.58,1,96,0,0,93,0.161,0.05,0,1.56,0
10.04,17,54,8,152.74,1,0,0,0,370,0.89,1,92,0,0,250,0.133,0.129,0,2.3,0
379.15,22,61,21,199.4,1,0,0,0,39,3.43,1,73,1,0,208,0.068,0.042,0,0.75,0
264.69,16,36,74,99.1,0,0,0,3,1474,5.66,1,96,0,0,192,0.072,0.133,0,2.05,0
232.09,22,35,87,34.19,0,0,0,2,579,3.41,1,83,0,0,548,0.154,0.101,0,1.55,0
276.31,7,28,56,189.5,0,0,0,0,1404,4.29,1,77,0,0,763,0.027,0.091,0,0.69,0
303.3,20,48,68,41.41,0,0,0,1,517,1.37,1,88,1,0,638,0.243,0.175,0,0.77,0
1786.37,4,48,15,29.27,2,1,10,25,3,3810.25,0,25,1,1,2,0.805,0.57,1,10.74,1
270.76,13,25,114,128.16,0,0,0,2,635,24.75,1,77,0,0,515,0.228,0.14,0,0.65,0
139.53,11,63,74,287.07,0,0,0,0,553,0.87,1,87,0,1,577,0.198,0.153,0,0.44,0
194.68,16,49,105,227.71,0,0,0,1,544,27.16,1,90,0,0,679,0.106,0.052,0,0.68,0
395.51,14,53,21,239.91,0,0,1,2,1431,23.96,1,70,0,0,289,0.027,0.059,0,1.03,0
106.81,12,63,52,255.37,0,0,1,2,240,8.86,1,81,0,0,777,0.115,0.044,0,1.66,0
98.25,22,40,12,191.89,0,0,0,3,560,37.79,0,74,1,1,647,0.236,0.12,0,1.55,0
132.03,12,30,20,90.15,0,0,0,3,1450,13.22,1,76,0,0,589,0.162,0.198,0,1.44,0
199.41,12,48,17,111.34,0,0,0,2,1351,9.76,1,87,0,0,794,0.014,0.199,0,0.6,0
254.05,7,40,103,88.25,0,0,0,1,1167,8.95,1,93,0,0,630,0.173,0.154,0,2.03,0
1718.83,2,20,1,129.87,6,4,10,8,4,2127.6,0,15,1,1,6,0.908,0.914,1,16.51,1
416.89,17,60,68,288.52,0,0,0,1,790,26.32,1,77,0,0,97,0.162,0.126,0,0.85,0
370.35,11,64,91,178.11,0,0,0,3,1327,10.89,1,79,0,1,173,0.135,0.117,0,1.75,0
90.2,12,65,120,209.92,0,0,0,2,1206,2.03,1,75,0,0,696,0.086,0.082,0,1.35,0
360.36,10,63,103,232.46,0,0,0,0,1228,9.23,1,95,0,0,653,0.16,0.035,0,2.14,0
418.24,22,28,16,122.02,0,0,0,2,859,14.03,1,84,0,1,186,0.083,0.17,0,2.23,0
341.81,22,41,6,34.09,0,0,0,1,1130,4.91,1,91,1,0,38,0.141,0.158,0,0.59,0
236.62,22,36,27,198.44,0,0,0,3,1295,35.43,1,70,1,0,342,0.105,0.185,0,1.55,0
4851.01,7,53,1,33.17,3,3,10,15,16,4338.48,0,21,1,1,3,0.903,0.509,1,16.27,1
